#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  51
#! SET periodic_phi true
   -3.141592654    0.000000000   -1.045355244
   -3.018392942    0.295781906    5.791449813
   -2.895193230    1.399134655   11.942255777
   -2.771993518    3.187003140   16.780579306
   -2.648793806    5.450055232   19.539277950
   -2.525594094    7.881939785   19.387113358
   -2.402394382   10.092806455   15.973342206
   -2.279194670   11.701781069    9.780700012
   -2.155994958   12.447664080    2.235174058
   -2.032795246   12.279663057   -4.773492092
   -1.909595535   11.366374204   -9.602945077
   -1.786395823   10.037847983  -11.506028251
   -1.663196111    8.654102835  -10.566137440
   -1.539996399    7.521423139   -7.610201561
   -1.416796687    6.825845358   -3.596083032
   -1.293596975    6.648381048    0.669747610
   -1.170397263    6.991581503    4.825586360
   -1.047197551    7.828917744    8.703837572
   -0.923997839    9.115755613   12.080715536
   -0.800798127   10.770290352   14.598351515
   -0.677598415   12.659761028   15.828222044
   -0.554398704   14.604259036   15.458836750
   -0.431198992   16.403962155   13.499575223
   -0.307999280   17.878988075   10.257939907
   -0.184799568   18.897275498    6.142451962
   -0.061599856   19.377748184    1.589238589
    0.061599856   19.282235995   -3.165870997
    0.184799568   18.595966781   -8.001981145
    0.307999280   17.316279203  -12.752712189
    0.431198992   15.469571732  -17.140955101
    0.554398704   13.133261200  -20.569021634
    0.677598415   10.478424550  -22.161135312
    0.800798127    7.786984406  -21.021878505
    0.923997839    5.428922545  -16.745583477
    1.047197551    3.773808034   -9.762377013
    1.170397263    3.078832560   -1.443288298
    1.293596975    3.395521723    6.344069839
    1.416796687    4.548177455   11.898741898
    1.539996399    6.196235317   14.312704716
    1.663196111    7.948408975   13.694672853
    1.786395823    9.482619589   10.961942859
    1.909595535   10.607550548    7.203901483
    2.032795246   11.244183964    3.089857517
    2.155994958   11.356190012   -1.342949091
    2.279194670   10.894388457   -6.253844591
    2.402394382    9.810197630  -11.367038237
    2.525594094    8.129666656  -15.695075450
    2.648793806    6.030094944  -17.983368461
    2.771993518    3.825939150  -17.298415113
    2.895193230    1.893315042  -13.650109290
    3.018392942    0.553385812   -7.861496645
