#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  51
#! SET periodic_phi true
   -3.141592654    0.000000000    0.640341653
   -3.018392942    0.474218743    6.934914699
   -2.895193230    1.675391879   12.367315333
   -2.771993518    3.474777270   16.574874262
   -2.648793806    5.687655567   18.991161020
   -2.525594094    8.050480047   18.838733030
   -2.402394382   10.211917076   15.737173649
   -2.279194670   11.820984936   10.020560371
   -2.155994958   12.625770770    2.917455911
   -2.032795246   12.556511947   -3.946969948
   -1.909595535   11.727157889   -9.202135020
   -1.786395823   10.386799701  -12.225697532
   -1.663196111    8.818154991  -12.899617067
   -1.539996399    7.301165824  -11.444459123
   -1.416796687    6.083856777   -8.030758758
   -1.293596975    5.398881616   -2.882516431
   -1.170397263    5.439258044    3.683832847
   -1.047197551    6.338484523   10.917716039
   -0.923997839    8.112272301   17.695488244
   -0.800798127   10.627990512   22.741509851
   -0.677598415   13.601807658   24.977102613
   -0.554398704   16.645732972   23.850488600
   -0.431198992   19.349480869   19.542395077
   -0.307999280   21.369994161   12.957672190
   -0.184799568   22.504681014    5.380168860
   -0.061599856   22.712506919   -1.895199225
    0.061599856   22.085937629   -8.080761458
    0.184799568   20.776281809  -13.037281324
    0.307999280   18.919582516  -17.012236403
    0.431198992   16.613523888  -20.352615779
    0.554398704   13.937696881  -22.954996492
    0.677598415   11.019492820  -24.148134803
    0.800798127    8.087601988  -23.003879780
    0.923997839    5.471789637  -18.981001291
    1.047197551    3.522492454  -12.292931680
    1.170397263    2.507273790   -4.068304384
    1.293596975    2.519123644    4.128940658
    1.416796687    3.460837183   10.801256084
    1.539996399    5.079746820   15.009528937
    1.663196111    7.039561028   16.305755629
    1.786395823    8.979487484   14.719045795
    1.909595535   10.563198954   10.602187695
    2.032795246   11.519414209    4.680339905
    2.155994958   11.683566532   -2.091569018
    2.279194670   11.017649005   -8.642095219
    2.402394382    9.607984788  -14.034433580
    2.525594094    7.645939403  -17.471572800
    2.648793806    5.411331976  -18.395946678
    2.771993518    3.235250908  -16.509306983
    2.895193230    1.453000211  -12.083026564
    3.018392942    0.330055765   -6.009392908
