#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  51
#! SET periodic_phi true
   -3.141592654    0.000000000   -1.909900534
   -3.018392942    0.190856349    4.876587500
   -2.895193230    1.180596390   10.904185367
   -2.771993518    2.812528803   15.062439806
   -2.648793806    4.817944536   16.923937676
   -2.525594094    6.909666689   16.609061454
   -2.402394382    8.846910947   14.425104352
   -2.279194670   10.421022120   10.732536908
   -2.155994958   11.438767816    5.372084950
   -2.032795246   11.685034777   -1.831530683
   -1.909595535   10.971487228   -9.909148403
   -1.786395823    9.320606789  -16.540113770
   -1.663196111    7.075959644  -19.232169961
   -1.539996399    4.810772373  -16.905871830
   -1.416796687    3.091438984  -10.643526373
   -1.293596975    2.276767349   -2.609077201
   -1.170397263    2.478794287    5.670901280
   -1.047197551    3.669386617   13.426073396
   -0.923997839    5.757266240   20.099144307
   -0.800798127    8.567423062   24.969612453
   -0.677598415   11.836926085   27.570465103
   -0.554398704   15.281448436   27.892986602
   -0.431198992   18.635168197   26.028743491
   -0.307999280   21.610114512   21.689600414
   -0.184799568   23.867084373   14.257152464
   -0.061599856   25.031472426    4.100999057
    0.061599856   24.863696634   -6.909934711
    0.184799568   23.418163393  -16.284312340
    0.307999280   21.009543107  -22.296407576
    0.431198992   18.081022222  -24.883638865
    0.554398704   15.009674586  -24.761647984
    0.677598415   12.081909870  -22.614717716
    0.800798127    9.529710143  -18.542287687
    0.923997839    7.594335546  -12.743425767
    1.047197551    6.451721658   -5.904644699
    1.170397263    6.146495353    0.664677268
    1.293596975    6.564593926    5.753228185
    1.416796687    7.488500281    8.821703949
    1.539996399    8.681099210   10.111130796
    1.663196111    9.933272718    9.825446570
    1.786395823   11.042530649    7.745663404
    1.909595535   11.780677031    3.870815937
    2.032795246   11.959724125   -1.189818088
    2.155994958   11.503669082   -6.246085853
    2.279194670   10.479144463  -10.301870861
    2.402394382    9.037467008  -13.030563979
    2.525594094    7.334998868  -14.724686686
    2.648793806    5.478027884  -15.422195697
    2.771993518    3.602061190  -14.890960125
    2.895193230    1.900007922  -12.556517778
    3.018392942    0.614058374   -8.059405605
