#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  51
#! SET periodic_phi true
   -3.141592654    0.018470410    4.231572941
   -3.018392942    1.011529216   11.633158647
   -2.895193230    2.802812598   17.036116617
   -2.771993518    5.102260641   19.793815946
   -2.648793806    7.575776309   19.956640861
   -2.525594094    9.929998679   17.951238772
   -2.402394382   11.934122147   14.324864330
   -2.279194670   13.404707238    9.308856877
   -2.155994958   14.165571189    2.779689011
   -2.032795246   14.036631240   -5.132555598
   -1.909595535   12.894034405  -13.347570528
   -1.786395823   10.814154644  -19.975618574
   -1.663196111    8.131832275  -22.814556646
   -1.539996399    5.404709208  -20.663827582
   -1.416796687    3.236406879  -13.898951455
   -1.293596975    2.096620580   -4.361277350
   -1.170397263    2.186481386    5.718162875
   -1.047197551    3.450759254   14.439065961
   -0.923997839    5.642010431   20.636036757
   -0.800798127    8.410989402   23.784834638
   -0.677598415   11.379364385   23.902305979
   -0.554398704   14.197908532   21.504599382
   -0.431198992   16.608360704   17.444813383
   -0.307999280   18.467112315   12.672200076
   -0.184799568   19.731650939    7.854706516
   -0.061599856   20.412433787    3.162595172
    0.061599856   20.508859813   -1.684093692
    0.184799568   19.974430864   -7.209284867
    0.307999280   18.701502664  -13.612774702
    0.431198992   16.600321461  -20.515102811
    0.554398704   13.683530126  -26.541978050
    0.677598415   10.181709778  -29.661912161
    0.800798127    6.576537503  -27.961446936
    0.923997839    3.515782763  -20.875965222
    1.047197551    1.600833048   -9.763652271
    1.170397263    1.155149357    2.413849199
    1.293596975    2.098508613   12.278862718
    1.416796687    3.987503145   17.535571964
    1.539996399    6.212851499   17.838807011
    1.663196111    8.233789246   14.542986560
    1.786395823    9.734952010    9.751049535
    1.909595535   10.641258509    5.055879220
    2.032795246   11.006656379    0.943987728
    2.155994958   10.876271455   -3.107052253
    2.279194670   10.219800862   -7.724241494
    2.402394382    8.964886126  -12.669290207
    2.525594094    7.136329351  -16.791064961
    2.648793806    4.935000678  -18.487879848
    2.771993518    2.732166959  -16.681713972
    2.895193230    0.968075216  -11.484161611
    3.018392942    0.000000000   -3.976372845
