#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  51
#! SET periodic_phi true
   -3.141592654    0.000000000   -1.603324254
   -3.018392942    0.248938685    5.532948369
   -2.895193230    1.343329795   11.988365193
   -2.771993518    3.143291586   16.733920176
   -2.648793806    5.397703338   19.294651445
   -2.525594094    7.812239876   19.395639079
   -2.402394382   10.079195239   16.837686325
   -2.279194670   11.871786559   11.711041897
   -2.155994958   12.883295816    4.253049012
   -2.032795246   12.872323592   -4.714228886
   -1.909595535   11.761618447  -13.174577316
   -1.786395823    9.775708329  -18.421980721
   -1.663196111    7.444269203  -18.681888100
   -1.539996399    5.385341437  -14.275682776
   -1.416796687    4.040225220   -7.504192236
   -1.293596975    3.545775028   -0.815821421
   -1.170397263    3.823736125    5.036602570
   -1.047197551    4.787728436   10.515467238
   -0.923997839    6.428909005   16.003319571
   -0.800798127    8.734420859   21.145779479
   -0.677598415   11.613684885   25.237080108
   -0.554398704   14.897901980   27.686244718
   -0.431198992   18.353106425   27.821917148
   -0.307999280   21.634873532   24.719292256
   -0.184799568   24.290746883   17.555368816
   -0.061599856   25.831975592    6.815049607
    0.061599856   25.927497642   -5.422015501
    0.184799568   24.558116678  -16.593125158
    0.307999280   21.969894311  -24.977003696
    0.431198992   18.551218673  -30.135868428
    0.554398704   14.693655239  -32.127198171
    0.677598415   10.783950863  -30.937950322
    0.800798127    7.217580401  -26.469295528
    0.923997839    4.386316800  -19.225957505
    1.047197551    2.563306112  -10.419994216
    1.170397263    1.831741099   -1.689349565
    1.293596975    2.095387664    5.602346438
    1.416796687    3.133531343   10.799118275
    1.539996399    4.681173901   13.815215125
    1.663196111    6.460882329   14.555441529
    1.786395823    8.177526697   12.798514390
    1.909595535    9.529893254    8.776651017
    2.032795246   10.292320288    3.367786234
    2.155994958   10.370544285   -2.159644421
    2.279194670    9.809358946   -6.919840489
    2.402394382    8.725400762  -10.632585777
    2.525594094    7.249083965  -13.436510870
    2.648793806    5.490689746  -15.047451903
    2.771993518    3.624828577  -15.026455406
    2.895193230    1.897742387  -12.770126432
    3.018392942    0.595833558   -8.061658093
